high,low,close,volume,timestamp
39658.07443,38149.86613,38403.19857,2894331.223,1.64652E+12
39499.35727,37214.93117,38038.3789,5477154.047,1.64661E+12
39330.77362,37930.31601,38707.15097,3549831.633,1.6467E+12
42586.1592,38707.15097,41995.96542,3107062.175,1.64678E+12
42004.17231,38564.40274,39444.37645,4661094.989,1.64687E+12
40165.67717,38288.20275,38795.11958,4749045.741,1.64696E+12
39452.97074,38719.99445,38819.2731,1584399.147,1.64704E+12
39264.03508,37750.23205,37838.09611,2542603.847,1.64713E+12
39831.19859,37650.0033,39674.18912,4459211.492,1.64722E+12
39835.51642,38246.29425,39348.28572,3831372.329,1.6473E+12
41637.3952,39006.23608,41136.17494,12050828.31,1.64739E+12
41402.864,40564.14175,40949.18192,3809567.367,1.64748E+12
42310.81494,40233.52696,41800.24008,3784967.979,1.64756E+12
42358.18149,41598.3536,42197.03162,1869229.763,1.64765E+12
42240.67535,41010.70011,41262.48872,2067311.861,1.64773E+12
41499.00424,40571.76506,41040.26598,3212895.035,1.64782E+12
43233.24615,40888.41174,42339.75766,4744233.943,1.64791E+12
42907.58126,41781.07623,42894.60176,3161736.382,1.64799E+12
44177.38473,42160.32357,43964.36005,6223143.096,1.64808E+12
45033.3647,43715.98009,44325.95096,3089932.438,1.64817E+12
44766.44175,44137.95012,44510.94207,1062797.514,1.64825E+12
46741.79708,44494.43369,46720.41726,2374469.046,1.64834E+12
48058.72773,46642.54368,47129.30562,3687719.067,1.64843E+12
47989.24942,47034.86233,47434.57672,3221394.86,1.64851E+12
47607.99398,46534.41366,47053.75704,3056241.137,1.6486E+12
47525.42031,45274.38477,45503.34151,3827035.8,1.64868E+12
46570.64926,44298.72984,46234.10435,6793128.258,1.64877E+12
47087.21968,45672.87832,45890.22954,3657746.081,1.64886E+12
47277.19966,45551.73845,46409.78148,3328711.42,1.64894E+12
46769.1127,45144.51938,46574.17213,3555715.839,1.64903E+12
47033.95102,45365.50383,45512.67573,2159853.739,1.64912E+12
45512.67573,43176.5629,43176.5629,5014480.633,1.6492E+12
43863.54317,42779.81662,43459.52009,3070613.631,1.64929E+12
43925.86029,42197.34192,42298.3216,3084088.18,1.64938E+12
42759.74269,42219.35772,42756.1536,750421.8477,1.64946E+12
43344.16651,42015.17399,42200.39789,1232362.542,1.64955E+12
42377.91331,39325.98503,39534.59972,4026242.525,1.64964E+12
40696.94399,39416.45258,40120.02445,3142739.531,1.64972E+12
41496.63325,39713.29187,41115.46091,3188047.706,1.64981E+12
41445.79564,39729.41597,39941.75434,1681764.203,1.64989E+12
40819.48118,39890.145,40572.91548,1796698.691,1.64998E+12
40694.24112,40110.17097,40443.75453,957312.6387,1.65007E+12
40591.1977,39706.79636,39750.05365,1163477.688,1.65015E+12
41170.18979,38719.15921,40780.89175,3667313.249,1.65024E+12
41853.75193,40633.37385,41443.61503,1942773.734,1.65033E+12
42102.42636,40936.14066,41342.57085,1715758.998,1.65041E+12
42845.23998,39917.81936,40544.32822,4239939.555,1.6505E+12
40774.40496,39363.14981,39770.83145,3138901.935,1.65059E+12
39993.90376,39353.62993,39412.59199,4131323.559,1.65067E+12
39840.01037,39004.57375,39465.06948,2242605.277,1.65076E+12
40504.54396,38371.72051,40398.68721,5549074.516,1.65084E+12
40647.53483,37870.32073,38136.88902,5197644.499,1.65093E+12
39539.14494,38023.94895,39241.81881,5285704.161,1.65102E+12
40303.54699,39021.40906,39742.26815,7316265.714,1.6511E+12
39880.26291,38298.49598,38647.51662,4457733.018,1.65119E+12
38785.2979,37730.63021,37808.55589,2017811.135,1.65128E+12
38577.4669,37588.3055,38414.01651,3234005.201,1.65136E+12
39017.80029,38275.87602,38541.57904,6124231.113,1.65145E+12
38657.07999,37729.50488,37851.36501,2615384.242,1.65154E+12
39725.99153,37840.14124,39567.14326,6046833.303,1.65162E+12
39653.35028,35934.44709,36638.10341,6279408.946,1.65171E+12
36715.86524,34971.16449,36079.45839,5333211.991,1.6518E+12
36142.39443,34917.87809,35535.01604,1725928.838,1.65188E+12
35535.01604,33880.45811,34126.17136,3937247.598,1.65197E+12
34255.08847,30220.87489,30220.87489,9925678.616,1.65205E+12
32646.74736,29865.41354,31063.84996,10877429.71,1.65214E+12
32209.66141,29086.31758,29204.46338,16416428.35,1.65223E+12
30200.78312,26751.85105,29094.99113,7710472.167,1.65231E+12
31014.4906,28812.10482,29273.56086,10538599.08,1.6524E+12
30322.94431,28315.46874,30131.50255,633123.7625,1.65249E+12
31447.85622,29467.35406,31329.65972,556654.6398,1.65257E+12
31329.65972,29131.43428,29874.55779,929530.4739,1.65266E+12
30775.61555,29500.64101,30453.94243,563614.8169,1.65275E+12
30671.49824,28714.40378,28714.40378,1490412.249,1.65283E+12
30476.9989,28706.86393,30373.26509,2329308.866,1.65292E+12
30788.39125,28836.47047,29243.28132,2745887.796,1.653E+12
29646.67132,29044.27064,29500.82506,838152.1372,1.65309E+12
30460.62335,29301.79475,30334.5031,1762574.324,1.65318E+12
30684.62467,29003.2714,29160.98817,2777366.792,1.65326E+12
29851.39355,28801.94063,29710.3897,2771441.361,1.65335E+12
30226.68527,29423.48389,29614.83495,1646581.248,1.65344E+12
30015.63557,28155.71776,29272.93141,2539396.519,1.65352E+12
29383.73917,28373.46302,28621.03763,3747289.479,1.65361E+12
29253.90059,28599.99485,29089.67882,1204027.963,1.6537E+12
29567.52823,28907.59173,29475.27445,1064347.305,1.65378E+12
32208.46394,29379.70059,31747.57675,4252719.204,1.65387E+12
32359.76956,31287.5307,31816.88143,2392576.459,1.65396E+12
31948.63985,29308.27248,29785.50481,4125975.927,1.65404E+12
30659.7275,29617.51736,30441.17054,2032028.792,1.65413E+12
30637.14212,29345.45869,29693.95512,1720716.119,1.65421E+12
29970.17338,29522.12368,29826.05419,722134.6296,1.6543E+12
30189.17907,29587.95107,29954.52334,1048946.709,1.65439E+12
